BRAND-NAME,CT-REGISTRATION-NUMBER,STATUS,EFFECTIVE,EXPIRATION,OUT-OF-STATE-SHIPPER,SUPERVISOR-CREDENTIAL-,WHOLESALERS
TRES PALACIOS CABERNET SAUVIGNON RESERVE,LBD.0070646,ACTIVE,01/05/2024 12:00:00 AM,01/03/2027 12:00:00 AM,MICHAEL SKURNIK WINES INC,LSL.0000812,MSW CT LLC (LIW.0000594)
TRES PALACIOS CARMENERE FAMILY VINTAGE,LBD.0075569,ACTIVE,10/17/2024 12:00:00 AM,10/15/2027 12:00:00 AM,MICHAEL SKURNIK WINES INC,LSL.0000812,MSW CT LLC (LIW.0000594)
TRES PALACIOS CARMENERE RESERVE,LBD.0070647,ACTIVE,01/05/2024 12:00:00 AM,01/03/2027 12:00:00 AM,MICHAEL SKURNIK WINES INC,LSL.0000812,MSW CT LLC (LIW.0000594)
TRES PALACIOS CHARDONNAY RESERVE,LBD.0070648,ACTIVE,01/05/2024 12:00:00 AM,01/03/2027 12:00:00 AM,MICHAEL SKURNIK WINES INC,LSL.0000812,MSW CT LLC (LIW.0000594)
TRES PALACIOS MERLOT RESERVE,LBD.0070649,ACTIVE,01/05/2024 12:00:00 AM,01/03/2027 12:00:00 AM,MICHAEL SKURNIK WINES INC,LSL.0000812,MSW CT LLC (LIW.0000594)
TRES PALACIOS PINOT RESERVE,LBD.0072632,ACTIVE,04/30/2024 12:00:00 AM,04/28/2027 12:00:00 AM,MICHAEL SKURNIK WINES INC,LSL.0000812,MSW CT LLC (LIW.0000594)
TRES PALACIOS ROSE,LBD.0141097,ACTIVE,01/02/2024 12:00:00 AM,12/31/2026 12:00:00 AM,MICHAEL SKURNIK WINES INC,LSL.0000812,MSW CT LLC (LIW.0000594)
TRES PALACIOS SAUVIGNON BLANC,LBD.0081077,ACTIVE,09/12/2025 12:00:00 AM,09/10/2028 12:00:00 AM,MICHAEL SKURNIK WINES INC,LSL.0000812,MSW CT LLC (LIW.0000594)
TRES PALMS IMPERIAL INDIA PALE ALE,LBD.0131048,ACTIVE,12/21/2025 12:00:00 AM,12/19/2028 12:00:00 AM,OUTER LIGHT BREWING COMPANY LLC,LMB.0001669,"NORTHEAST BEVERAGE CORP OF CT (LIW.0000518), G &amp; G BEVERAGE DIST  INC (LIW.0000509), LEVINE DISTRIBUTING CO , LLC (LIW.0000527)"
TRES TRIBUS CUISHE,LBD.0209742,ACTIVE,10/25/2023 12:00:00 AM,10/24/2026 12:00:00 AM,MHW LTD,LSL.0000675,INTERWINE INC (LIW.0000513)
TRES TRIBUS EDICION ESPECIAL,LBD.0220686,ACTIVE,10/08/2024 12:00:00 AM,10/07/2027 12:00:00 AM,MHW LTD,LSL.0000675,INTERWINE INC (LIW.0000513)
TRES TRIBUS ENSAMBLE,LBD.0209739,ACTIVE,10/25/2023 12:00:00 AM,10/24/2026 12:00:00 AM,MHW LTD,LSL.0000675,INTERWINE INC (LIW.0000513)
TRES TRIBUS ESPADIN,LBD.0209740,ACTIVE,10/25/2023 12:00:00 AM,10/24/2026 12:00:00 AM,MHW LTD,LSL.0000675,INTERWINE INC (LIW.0000513)
TRES TRIBUS TOBALA,LBD.0209741,ACTIVE,10/25/2023 12:00:00 AM,10/24/2026 12:00:00 AM,MHW LTD,LSL.0000675,INTERWINE INC (LIW.0000513)
TRESAUVIGNON,LBD.0237075,ACTIVE,04/17/2026 12:00:00 AM,04/16/2029 12:00:00 AM,CLASSIC WINES INC,LCL.0000544,CLASSIC WINES INC (LIW.0000565)
TRESMIGOS,LBD.0220423,ACTIVE,10/01/2024 12:00:00 AM,09/30/2027 12:00:00 AM,RULE OF 3 BREWING LLC,LMB.0001687,
TRESORS DE LOIRE ROSE D'ANJOU,LBD.0217114,ACTIVE,06/14/2024 12:00:00 AM,06/13/2027 12:00:00 AM,VOTTO VINES IMPORTING LLC,LCL.0000585,VOTTO VINES IMPORTING LLC (LIW.0000625)
TRESORS DE LOIRE SANCERRE,LBD.0215566,ACTIVE,05/02/2024 12:00:00 AM,05/01/2027 12:00:00 AM,VOTTO VINES IMPORTING LLC,LCL.0000585,VOTTO VINES IMPORTING LLC (LIW.0000625)
TRESSALS PRIORAT OLD VINE RED BLEND,LBD.0122399,ACTIVE,02/27/2025 12:00:00 AM,02/25/2028 12:00:00 AM,W J DEUTSCH & SONS LTD,LSL.0000741,WINEBOW INC (LIW.0000548)
TREVERI BLANC DE BLANCS BRUT,LBD.0228142,ACTIVE,06/27/2025 12:00:00 AM,06/26/2028 12:00:00 AM,GRIEB OPTIMAL WINECRAFTING LLC,LSW.0001876,BRESCOME BARTON INC (LIW.0000506)
TREVISANA BIO CABERNET,LBD.0169453,ACTIVE,08/27/2023 12:00:00 AM,08/25/2026 12:00:00 AM,CELLIER WINES DISTRIBUTING INC,LSL.0001585,"MURPHY BEVERAGE COMPANY INC (LIW.0000627), INVOER EKKE LLC (LIW.0000713)"
TREVISANA BIO CHARDONNAY,LBD.0169457,ACTIVE,08/27/2023 12:00:00 AM,08/25/2026 12:00:00 AM,CELLIER WINES DISTRIBUTING INC,LSL.0001585,"MURPHY BEVERAGE COMPANY INC (LIW.0000627), INVOER EKKE LLC (LIW.0000713)"
TREVISANA BIO MERLOT,LBD.0169456,ACTIVE,08/27/2023 12:00:00 AM,08/25/2026 12:00:00 AM,CELLIER WINES DISTRIBUTING INC,LSL.0001585,"MURPHY BEVERAGE COMPANY INC (LIW.0000627), INVOER EKKE LLC (LIW.0000713)"
TREVISANA BIO PINOT GRIGIO,LBD.0169454,ACTIVE,08/27/2023 12:00:00 AM,08/25/2026 12:00:00 AM,CELLIER WINES DISTRIBUTING INC,LSL.0001585,"MURPHY BEVERAGE COMPANY INC (LIW.0000627), INVOER EKKE LLC (LIW.0000713)"
TRI-TIP RED WINE CALIFORNIA,LBD.0168009,ACTIVE,07/06/2023 12:00:00 AM,07/04/2026 12:00:00 AM,SLJ GROUP INC,LSL.0001885,CONNECTICUT DISTRIBUTORS INC (LIW.0000532)
TRIALS & TRIBULATIONS LATE HARVEST VIOGNIER,LBD.0220188,ACTIVE,09/24/2024 12:00:00 AM,09/23/2027 12:00:00 AM,JC CELLARS,LSW.0001481,
TRIBUNO EXTRA DRY VERMOUTH,LBD.0046819,ACTIVE,08/14/2023 12:00:00 AM,08/12/2026 12:00:00 AM,WINE GROUP INC (THE),LSL.0000654,
TRIBUNO SWEET VERMOUTH,LBD.0022283,ACTIVE,05/12/2026 12:00:00 AM,05/10/2029 12:00:00 AM,WINE GROUP INC (THE),LSL.0000654,
TRICERAHOPS,LBD.0222852,ACTIVE,01/08/2025 12:00:00 AM,01/07/2028 12:00:00 AM,REVERIE BREWING COMPANY LLC,LMB.0001657,SARENE CRAFT BEER DISTRIBUTORS OF CONNECTICUT LLC (LIW.0000696)
TRIDENTE TEMPRANILLO,LBD.0212546,ACTIVE,02/08/2024 12:00:00 AM,02/07/2027 12:00:00 AM,"GIL FAMILY ESTATES USA, INC",LSL.0002280,"EBER-CONNECTICUT, LLC (LIW.0000596), INTERWINE INC (LIW.0000513)"
TRIENNES ROSE,LBD.0178044,ACTIVE,04/30/2024 12:00:00 AM,04/28/2027 12:00:00 AM,SORTING TABLE LLC (THE),LSL.0001054,BRESCOME BARTON INC (LIW.0000506)
TRIENNES SAINTE FLEUR,LBD.0177950,ACTIVE,04/29/2024 12:00:00 AM,04/27/2027 12:00:00 AM,SORTING TABLE LLC (THE),LSL.0001054,BRESCOME BARTON INC (LIW.0000506)
TRIENNES ST. AUGUSTE,LBD.0177956,ACTIVE,04/29/2024 12:00:00 AM,04/27/2027 12:00:00 AM,SORTING TABLE LLC (THE),LSL.0001054,BRESCOME BARTON INC (LIW.0000506)
TRIFECTA RED NAPA VALLEY,LBD.0117707,ACTIVE,07/05/2024 12:00:00 AM,07/03/2027 12:00:00 AM,W J DEUTSCH & SONS LTD,LSL.0000741,WINEBOW INC (LIW.0000548)
TRIMBACH GEISBERG GRAND CRU,LBD.0216723,ACTIVE,06/10/2024 12:00:00 AM,06/09/2027 12:00:00 AM,PALM BAY INTERNATIONAL INC,LSL.0000592,"BRESCOME BARTON INC (LIW.0000506), SUTTON &amp; MAXWELL IMPORTS LLC (LIW.0000637)"
TRIMBACH GEWURTZRAMINER,LBD.0216719,ACTIVE,06/10/2024 12:00:00 AM,06/09/2027 12:00:00 AM,PALM BAY INTERNATIONAL INC,LSL.0000592,"BRESCOME BARTON INC (LIW.0000506), SUTTON &amp; MAXWELL IMPORTS LLC (LIW.0000637)"
TRIMBACH PINOT BLANC,LBD.0216720,ACTIVE,06/11/2024 12:00:00 AM,06/10/2027 12:00:00 AM,PALM BAY INTERNATIONAL INC,LSL.0000592,"BRESCOME BARTON INC (LIW.0000506), SUTTON &amp; MAXWELL IMPORTS LLC (LIW.0000637)"
TRIMBACH PINOT GRIS RESERVE,LBD.0216727,ACTIVE,06/11/2024 12:00:00 AM,06/10/2027 12:00:00 AM,PALM BAY INTERNATIONAL INC,LSL.0000592,"BRESCOME BARTON INC (LIW.0000506), SUTTON &amp; MAXWELL IMPORTS LLC (LIW.0000637)"
TRIMBACH PINOT NOIR RESERVE,LBD.0216728,ACTIVE,06/11/2024 12:00:00 AM,06/10/2027 12:00:00 AM,PALM BAY INTERNATIONAL INC,LSL.0000592,"BRESCOME BARTON INC (LIW.0000506), SUTTON &amp; MAXWELL IMPORTS LLC (LIW.0000637)"
TRIMBACH POIRE WILLIAM PEAR BRANDY,LBD.0216722,ACTIVE,06/10/2024 12:00:00 AM,06/09/2027 12:00:00 AM,PALM BAY INTERNATIONAL INC,LSL.0000592,"BRESCOME BARTON INC (LIW.0000506), SUTTON &amp; MAXWELL IMPORTS LLC (LIW.0000637)"
TRIMBACH RIESLING CLOS STE HUNE,LBD.0216724,ACTIVE,06/10/2024 12:00:00 AM,06/09/2027 12:00:00 AM,PALM BAY INTERNATIONAL INC,LSL.0000592,"BRESCOME BARTON INC (LIW.0000506), SUTTON &amp; MAXWELL IMPORTS LLC (LIW.0000637)"
TRIMBACH RIESLING FREDERIC EMILE,LBD.0216725,ACTIVE,06/10/2024 12:00:00 AM,06/09/2027 12:00:00 AM,PALM BAY INTERNATIONAL INC,LSL.0000592,"BRESCOME BARTON INC (LIW.0000506), SUTTON &amp; MAXWELL IMPORTS LLC (LIW.0000637)"
TRIMBACH RIESLING SCHLOSSBERG GRAND CRU,LBD.0216726,ACTIVE,06/10/2024 12:00:00 AM,06/09/2027 12:00:00 AM,PALM BAY INTERNATIONAL INC,LSL.0000592,"BRESCOME BARTON INC (LIW.0000506), SUTTON &amp; MAXWELL IMPORTS LLC (LIW.0000637)"
TRIMBACH RIESLING,LBD.0216721,ACTIVE,06/11/2024 12:00:00 AM,06/10/2027 12:00:00 AM,PALM BAY INTERNATIONAL INC,LSL.0000592,"BRESCOME BARTON INC (LIW.0000506), SUTTON &amp; MAXWELL IMPORTS LLC (LIW.0000637)"
TRINCHERI DRY VERMOUTH,LBD.0145377,ACTIVE,06/05/2024 12:00:00 AM,06/03/2027 12:00:00 AM,SUTTER HOME WINERY INC,LSL.0000629,CONNECTICUT DISTRIBUTORS INC (LIW.0000532)
TRINCHERI SWEET VERMOUTH,LBD.0145379,ACTIVE,06/05/2024 12:00:00 AM,06/03/2027 12:00:00 AM,SUTTER HOME WINERY INC,LSL.0000629,CONNECTICUT DISTRIBUTORS INC (LIW.0000532)
TRINCHERO NAPA VALLEY CABERNET FRANC,LBD.0073960,ACTIVE,07/13/2024 12:00:00 AM,07/11/2027 12:00:00 AM,SUTTER HOME WINERY INC,LSL.0000629,CONNECTICUT DISTRIBUTORS INC (LIW.0000532)
TRINCHERO NAPA VALLEY CABERNET SAUVIGNON SIGNATURE NAPA VALLEY,LBD.0142485,ACTIVE,02/27/2024 12:00:00 AM,02/25/2027 12:00:00 AM,SUTTER HOME WINERY INC,LSL.0000629,CONNECTICUT DISTRIBUTORS INC (LIW.0000532)
TRINCHERO NAPA VALLEY CENTRAL PARK WEST VINEYARD CABERNET SAUVIGNON,LBD.0073959,ACTIVE,07/13/2024 12:00:00 AM,07/11/2027 12:00:00 AM,SUTTER HOME WINERY INC,LSL.0000629,CONNECTICUT DISTRIBUTORS INC (LIW.0000532)
TRINCHERO NAPA VALLEY CENTRAL PARK WEST VINEYARD PETIT VERDOT,LBD.0073961,ACTIVE,07/13/2024 12:00:00 AM,07/11/2027 12:00:00 AM,SUTTER HOME WINERY INC,LSL.0000629,CONNECTICUT DISTRIBUTORS INC (LIW.0000532)
TRINCHERO NAPA VALLEY CHICKEN RANCH VINEYARD MERLOT,LBD.0073964,ACTIVE,07/13/2024 12:00:00 AM,07/11/2027 12:00:00 AM,SUTTER HOME WINERY INC,LSL.0000629,CONNECTICUT DISTRIBUTORS INC (LIW.0000532)
TRINCHERO NAPA VALLEY CLOUD'S NEST VINEYARD CABERNET SAUVIGNON,LBD.0073958,ACTIVE,07/13/2024 12:00:00 AM,07/11/2027 12:00:00 AM,SUTTER HOME WINERY INC,LSL.0000629,CONNECTICUT DISTRIBUTORS INC (LIW.0000532)
TRINCHERO NAPA VALLEY HAYSTACK VINEYARD CABERNET SAUVIGNON,LBD.0073957,ACTIVE,07/13/2024 12:00:00 AM,07/11/2027 12:00:00 AM,SUTTER HOME WINERY INC,LSL.0000629,CONNECTICUT DISTRIBUTORS INC (LIW.0000532)
TRINCHERO NAPA VALLEY MALBEC HAYSTACK VINEYARD ATLAS PEAK NAPA VALLEY,LBD.0113427,ACTIVE,01/12/2024 12:00:00 AM,01/10/2027 12:00:00 AM,SUTTER HOME WINERY INC,LSL.0000629,CONNECTICUT DISTRIBUTORS INC (LIW.0000532)
TRINCHERO RED BLEND HOWELL MOUNTAIN,LBD.0205297,ACTIVE,06/21/2026 12:00:00 AM,06/19/2029 12:00:00 AM,SUTTER HOME WINERY INC,LSL.0000629,CONNECTICUT DISTRIBUTORS INC (LIW.0000532)
TRINIDAD CONDE DE HERVIAS,LBD.0169244,ACTIVE,08/19/2023 12:00:00 AM,08/17/2026 12:00:00 AM,DE MAISON SELECTIONS INC,LSL.0001952,A MISSING LINK LLC (LIW.0000659)
TRINITY OAKS CABERNET SAUVIGNON CALIFORNIA,LBD.0012799,ACTIVE,05/06/2024 12:00:00 AM,05/05/2027 12:00:00 AM,SUTTER HOME WINERY INC,LSL.0000629,CONNECTICUT DISTRIBUTORS INC (LIW.0000532)
TRINITY OAKS CHARDONNAY CALIFORNIA,LBD.0012800,ACTIVE,05/06/2024 12:00:00 AM,05/05/2027 12:00:00 AM,SUTTER HOME WINERY INC,LSL.0000629,CONNECTICUT DISTRIBUTORS INC (LIW.0000532)
TRINITY OAKS MERLOT CALIFORNIA,LBD.0012801,ACTIVE,05/06/2024 12:00:00 AM,05/05/2027 12:00:00 AM,SUTTER HOME WINERY INC,LSL.0000629,CONNECTICUT DISTRIBUTORS INC (LIW.0000532)
TRINITY OAKS PINOT GRIGIO CALIFORNIA,LBD.0031507,ACTIVE,05/06/2024 12:00:00 AM,05/05/2027 12:00:00 AM,SUTTER HOME WINERY INC,LSL.0000629,CONNECTICUT DISTRIBUTORS INC (LIW.0000532)
TRINITY OAKS PINOT NOIR CALIFORNIA,LBD.0050308,ACTIVE,05/06/2024 12:00:00 AM,05/05/2027 12:00:00 AM,SUTTER HOME WINERY INC,LSL.0000629,CONNECTICUT DISTRIBUTORS INC (LIW.0000532)
TRIOLET SPONTANEOUS ALE,LBD.0219737,ACTIVE,09/10/2024 12:00:00 AM,09/09/2027 12:00:00 AM,FOX FARM BREWERY LLC,LMB.0001672,FOX FARM BREWERY LLC (LMB.0001672)
TRIONE VINEYARDS & WINERY BLOCK TWENTY ONE CABERNET SAUVIGNON ALEXANDER VALLEY,LBD.0145299,ACTIVE,06/05/2024 12:00:00 AM,06/03/2027 12:00:00 AM,TRIONE VINEYARDS LLC,LSW.0001306,
TRIONE VINEYARDS & WINERY FLATRIDGE RANCH ZINFANDEL SONOMA COAST,LBD.0145300,ACTIVE,06/05/2024 12:00:00 AM,06/03/2027 12:00:00 AM,TRIONE VINEYARDS LLC,LSW.0001306,
TRIONE VINEYARDS & WINERY HENRY'SBLEND RED WINERY ALEXANDER VALLEY,LBD.0145303,ACTIVE,06/05/2024 12:00:00 AM,06/03/2027 12:00:00 AM,TRIONE VINEYARDS LLC,LSW.0001306,
TRIONE VINEYARDS & WINERY PRIMITIVO HOME RANCH ALEXANDER VALLEY,LBD.0230118,ACTIVE,08/21/2025 12:00:00 AM,08/20/2028 12:00:00 AM,TRIONE VINEYARDS LLC,LSW.0001306,
TRIONE VINEYARDS & WINERY RIVER ROAD PINOT NOIR RUSSIAN RIVER VALLEY,LBD.0145297,ACTIVE,06/05/2024 12:00:00 AM,06/03/2027 12:00:00 AM,TRIONE VINEYARDS LLC,LSW.0001306,
TRIONE VINEYARDS & WINERY RIVER ROAD RANCH CHARDONNAY RUSSIAN RIVER VALLEY,LBD.0145302,ACTIVE,06/05/2024 12:00:00 AM,06/03/2027 12:00:00 AM,TRIONE VINEYARDS LLC,LSW.0001306,
TRIONE VINEYARDS & WINERY RIVER ROAD RANCH SAUVIGNON BLANC RIVER VALLEY,LBD.0145296,ACTIVE,06/05/2024 12:00:00 AM,06/03/2027 12:00:00 AM,TRIONE VINEYARDS LLC,LSW.0001306,
TRIONE VINEYARDS RESERVE CABERNET SAUVIGNON ALEXANDER VALLEY,LBD.0188666,ACTIVE,04/01/2025 12:00:00 AM,03/30/2028 12:00:00 AM,TRIONE VINEYARDS LLC,LSW.0001306,
TRIONE VINEYARDS RESERVE CHARDONNAY RUSSIAN RIVER VALLEY,LBD.0188664,ACTIVE,04/01/2025 12:00:00 AM,03/30/2028 12:00:00 AM,TRIONE VINEYARDS LLC,LSW.0001306,
TRIONE VINEYARDS RESERVE PINOT NOIR RUSSIAN RIVER VALLEY,LBD.0188665,ACTIVE,04/01/2025 12:00:00 AM,03/30/2028 12:00:00 AM,TRIONE VINEYARDS LLC,LSW.0001306,
TRIONE VINEYARDS RESERVE SAUVIGNON BLANC RUSSIAN RIVER VALLEY,LBD.0188663,ACTIVE,04/01/2025 12:00:00 AM,03/30/2028 12:00:00 AM,TRIONE VINEYARDS LLC,LSW.0001306,
TRIOS CABERNET SAUVIGNON MOON MOUNTAIN DISTRICT,LBD.0159755,ACTIVE,09/10/2025 12:00:00 AM,09/08/2028 12:00:00 AM,B WISE VINEYARDS,LSW.0001404,
TRIPEL DECKER,LBD.0188041,ACTIVE,03/04/2025 12:00:00 AM,03/02/2028 12:00:00 AM,CLOCKTOWN BREWING COMPANY LLC,LMB.0001563,
TRIPEL KARMELIET,LBD.0074860,ACTIVE,08/30/2024 12:00:00 AM,08/28/2027 12:00:00 AM,ARTISANAL IMPORTS INC,LSB.0000749,NORTHEAST BEVERAGE CORP OF CT (LIW.0000518)
TRIPEL WITH A TWIST,LBD.0211980,ACTIVE,01/22/2024 12:00:00 AM,01/21/2027 12:00:00 AM,DUVEL MOORTGAT USA LTD,LSB.0000655,BRESCOME BARTON INC (LIW.0000506)
TRIPLE BERRY TART,LBD.0235155,ACTIVE,03/04/2026 12:00:00 AM,03/03/2029 12:00:00 AM,THE HONEY KEG MEADERY LLC,LMW.0000045,
TRIPLE BROCCOLI,LBD.0212335,ACTIVE,02/01/2024 12:00:00 AM,01/31/2027 12:00:00 AM,OTHER HALF BREWING CO INC,LSB.0001151,SARENE CRAFT BEER DISTRIBUTORS OF CONNECTICUT LLC (LIW.0000696)
TRIPLE CITRA DAYDREAM DIPA,LBD.0202957,ACTIVE,04/20/2026 12:00:00 AM,04/18/2029 12:00:00 AM,OTHER HALF BREWING CO INC,LSB.0001151,SARENE CRAFT BEER DISTRIBUTORS OF CONNECTICUT LLC (LIW.0000696)
TRIPLE CROSSING BREWING CO. FALCON SMASH,LBD.0219821,ACTIVE,09/10/2024 12:00:00 AM,09/08/2030 12:00:00 AM,TWELVE PERCENT LLC,LSB.0000784,AA WORLDWIDE LLC (LIW.0000765)
TRIPLE CROWN,LBD.0100551,ACTIVE,08/20/2024 12:00:00 AM,08/18/2027 12:00:00 AM,MCCORMICK DISTILLING CO INC,LSL.0000774,CONNECTICUT DISTRIBUTORS INC (LIW.0000532)
TRIPLE DART,LBD.0233122,ACTIVE,12/12/2025 12:00:00 AM,12/11/2028 12:00:00 AM,TOX BREWING COMPANY LLC,LMB.0001644,AA WORLDWIDE LLC (LIW.0000765)
TRIPLE DOOBIOUS,LBD.0156436,ACTIVE,05/30/2025 12:00:00 AM,05/28/2028 12:00:00 AM,BAD SONS BEER CO LLC,LMB.0001624,
TRIPLE EIGHT DISTILLERY BLACK TEA NANTUCKET TEAS 4.44,LBD.0229482,ACTIVE,08/01/2025 12:00:00 AM,07/31/2028 12:00:00 AM,TRIPLE EIGHT DISTILLERY,LSL.0000847,"DRINX UNLIMITED, INC (LIW.0000711), HARTFORD DISTRIBUTORS INC (LIW.0000505), LEVINE DISTRIBUTING CO , LLC (LIW.0000527), HARTLEY &amp; PARKER, LIMITED, LLC (LIW.0000512), STAR DISTRIBUTORS INC (LIW.0000533)"
TRIPLE EIGHT DISTILLERY GREEN TEA NANTUCKET TEAS 4.44%,LBD.0229480,ACTIVE,08/01/2025 12:00:00 AM,07/31/2028 12:00:00 AM,TRIPLE EIGHT DISTILLERY,LSL.0000847,"HARTFORD DISTRIBUTORS INC (LIW.0000505), LEVINE DISTRIBUTING CO , LLC (LIW.0000527), DRINX UNLIMITED, INC (LIW.0000711), HARTLEY &amp; PARKER, LIMITED, LLC (LIW.0000512), STAR DISTRIBUTORS INC (LIW.0000533)"
TRIPLE EIGHT DISTILLERY LEMONADE & BLACK TEA NANTUCKET TEAS 4.44%,LBD.0229483,ACTIVE,08/01/2025 12:00:00 AM,07/31/2028 12:00:00 AM,TRIPLE EIGHT DISTILLERY,LSL.0000847,"DRINX UNLIMITED, INC (LIW.0000711), HARTFORD DISTRIBUTORS INC (LIW.0000505), LEVINE DISTRIBUTING CO , LLC (LIW.0000527), HARTLEY &amp; PARKER, LIMITED, LLC (LIW.0000512), STAR DISTRIBUTORS INC (LIW.0000533)"
TRIPLE FUZZY BABY DUCKS,LBD.0159264,ACTIVE,08/25/2025 12:00:00 AM,08/23/2028 12:00:00 AM,NEW ENGLAND BREWING COMPANY LLC,LMB.0001570,"G &amp; G BEVERAGE DIST  INC (LIW.0000509), NORTHEAST BEVERAGE CORP OF CT (LIW.0000518), STAR DISTRIBUTORS INC (LIW.0000533)"
TRIPLE JAM,LBD.0186796,ACTIVE,01/31/2025 12:00:00 AM,01/29/2028 12:00:00 AM,"BLAKE FARMS HARD APPLE CIDER, LLC",LSL.0002092,BRESCOME BARTON INC (LIW.0000506)
TRIPLE R RUSSIAN RIVER RYE WHISKEY,LBD.0187021,ACTIVE,02/04/2025 12:00:00 AM,02/02/2028 12:00:00 AM,"PARK STREET IMPORTS, LLC",LSL.0001299,WINEBOW INC (LIW.0000548)
TRIPLE R RYE ZINFANDEL BARREL,LBD.0187233,ACTIVE,02/14/2025 12:00:00 AM,02/12/2028 12:00:00 AM,"PARK STREET IMPORTS, LLC",LSL.0001299,WINEBOW INC (LIW.0000548)
TRIPLE SCOOP TRIPLE INDIA PALE ALE,LBD.0184827,ACTIVE,11/17/2024 12:00:00 AM,11/15/2027 12:00:00 AM,BACK EAST BREWING LLC,LMB.0001627,"HARTFORD DISTRIBUTORS INC (LIW.0000505), G &amp; G BEVERAGE DIST  INC (LIW.0000509)"
TRIPLE SEC,LBD.0188028,ACTIVE,02/14/2025 12:00:00 AM,02/13/2028 12:00:00 AM,CENTRAL CT DISTILLERS LLC,LMS.0000026,BRESCOME BARTON INC (LIW.0000506)
TRIPLE SUNSHINE,LBD.0150408,ACTIVE,11/26/2024 12:00:00 AM,11/24/2027 12:00:00 AM,LAWSON'S FINEST LIQUIDS LLC,LSB.0000882,"HARTFORD DISTRIBUTORS INC (LIW.0000505), STAR DISTRIBUTORS INC (LIW.0000533)"
TRIPPEL,LBD.0128550,ACTIVE,04/09/2025 12:00:00 AM,04/07/2028 12:00:00 AM,NEW BELGIUM BREWING COMPANY INC,LSB.0000922,"NORTHEAST BEVERAGE CORP OF CT (LIW.0000518), LEVINE DISTRIBUTING CO , LLC (LIW.0000527)"
TRIPPY GOAT VODKA,LBD.0226767,ACTIVE,05/22/2025 12:00:00 AM,05/21/2028 12:00:00 AM,J&J DISTILLERS LLC,LSL.0002428,LIBERATION DISTRIBUTION LLC (LIW.0000743)
TRISAETUM COAST RANGE ESTATE RIESLING,LBD.0165766,ACTIVE,04/02/2026 12:00:00 AM,03/31/2029 12:00:00 AM,FREY FAMILY WINERY LLC,LSW.0001442,
TRISAETUM COAST RANGE ESTATES DRY RIESLING,LBD.0165767,ACTIVE,04/02/2026 12:00:00 AM,03/31/2029 12:00:00 AM,FREY FAMILY WINERY LLC,LSW.0001442,
TRISAETUM DUNDEE ESTATE RIESLING,LBD.0165768,ACTIVE,04/07/2026 12:00:00 AM,04/05/2029 12:00:00 AM,FREY FAMILY WINERY LLC,LSW.0001442,
TRISAETUM ESTATES RESERVE PINOT NOIR,LBD.0165765,ACTIVE,04/02/2026 12:00:00 AM,03/31/2029 12:00:00 AM,FREY FAMILY WINERY LLC,LSW.0001442,
TRISAETUM RIBBON RIDGE PINOT NOIR,LBD.0165763,ACTIVE,04/02/2026 12:00:00 AM,03/31/2029 12:00:00 AM,FREY FAMILY WINERY LLC,LSW.0001442,
TRISAETUM WICHMANN DUNDEE PINOT NOIR,LBD.0165769,ACTIVE,04/02/2026 12:00:00 AM,03/31/2029 12:00:00 AM,FREY FAMILY WINERY LLC,LSW.0001442,
TRISAETUM WICHMANN DUNDEE RIESLING,LBD.0165770,ACTIVE,04/02/2026 12:00:00 AM,03/31/2029 12:00:00 AM,FREY FAMILY WINERY LLC,LSW.0001442,
TRISAETUM WILLAMETTE VALLEY PINOT NOIR,LBD.0165762,ACTIVE,04/02/2026 12:00:00 AM,03/31/2029 12:00:00 AM,FREY FAMILY WINERY LLC,LSW.0001442,
TRITON TINTA DE TORO,LBD.0104959,ACTIVE,01/23/2026 12:00:00 AM,01/22/2029 12:00:00 AM,,,"EBER-CONNECTICUT, LLC (LIW.0000596)"
TRIVENTO CABERNET MALBEC MAXIMUM MENDOZA,LBD.0101686,ACTIVE,08/07/2023 12:00:00 AM,08/06/2026 12:00:00 AM,FETZER VINEYARDS,LSL.0001483,BRESCOME BARTON INC (LIW.0000506)
TRIVENTO CABERNET SAUVIGNON RESERVE MENDOZA,LBD.0048666,ACTIVE,08/07/2023 12:00:00 AM,08/06/2026 12:00:00 AM,FETZER VINEYARDS,LSL.0001483,BRESCOME BARTON INC (LIW.0000506)
TRIVENTO MALBEC GOLDEN RESERVE LUJAN DE CUYO,LBD.0044235,ACTIVE,08/07/2023 12:00:00 AM,08/06/2026 12:00:00 AM,FETZER VINEYARDS,LSL.0001483,BRESCOME BARTON INC (LIW.0000506)
TRIVENTO MALBEC RESERVE MENDOZA,LBD.0048668,ACTIVE,11/13/2025 12:00:00 AM,11/12/2028 12:00:00 AM,FETZER VINEYARDS,LSL.0001483,BRESCOME BARTON INC (LIW.0000506)
TRIVENTO RED BLEND STRATUS VALLE DE UCO,LBD.0233245,ACTIVE,12/18/2025 12:00:00 AM,12/17/2028 12:00:00 AM,FETZER VINEYARDS,LSL.0001483,BRESCOME BARTON INC (LCL.0000540)
TRIVENTO RESERVE WHITE MALBEC MENDOZA,LBD.0200902,ACTIVE,10/31/2025 12:00:00 AM,10/30/2028 12:00:00 AM,FETZER VINEYARDS,LSL.0001483,BRESCOME BARTON INC (LIW.0000506)
